Gene_ID	Plastochron3_Rep1	Plastochron3_Rep2	Plastochron3_Rep3	Plastochron4_Rep1	Plastochron4_Rep2	Plastochron4_Rep3	Plastochron5_Rep1	Plastochron5_Rep2	Plastochron5_Rep3
LOC_Os06g15390	40.3728288255	33.9592651768	29.9261067822	34.337949382	23.2107121157	49.113405212	34.8258771037	31.1674396355	49.9116598605
LOC_Os06g15380	12.0515906942	5.0577628987	7.3288424773	4.3835680062	3.8684520193	1.5347939129	13.2670008014	17.531684795	2.0796524942
LOC_Os06g15370	215.1208938909	191.4724525928	274.8315928974	213.3336429691	163.1197268128	98.226810424	321.7247694338	364.2694507405	210.0449019128
LOC_Os06g15360	2213.8772105189	2430.6163415934	2439.2830711824	2485.4830595241	2989.6686688972	2411.9286340839	2885.5726743033	3481.0134142951	2148.2810264946
LOC_Os06g15330	40.9754083602	33.2367276199	73.2884247726	547.9460007769	312.0551295549	240.9626443215	1714.7598535802	1427.8583283035	871.3743950641
LOC_Os06g15320	0	0	0	0	0	0	0	0	0
LOC_Os06g15250	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os06g15240	0	0	0	0	0	0	0	0	0
LOC_Os06g15220	0	0	0	0	0	0	0	0	0
LOC_Os06g15210	0	0	0	0	0	0	0	0	0
LOC_Os06g15170	1.8077386041	1.4450751139	1.8322106193	31.4155707112	9.6711300482	20.7197178238	172.4710104181	89.6063889522	185.0890719826
LOC_Os06g15080	0	0	0	0	0	0	0	0	0
LOC_Os06g15020	0	0	0	0	0	0	0	0	0
LOC_Os06g14960	0	0	0	0	0	0	0	0	0
LOC_Os06g14870	0.6025795347	0	1.8322106193	0	0	0	1.6583751002	0	0
LOC_Os06g14860	0	0	0	0	0	0	0	0	0
LOC_Os06g14820	0	0	0	0	0	0	0	0	0
LOC_Os06g14810	125.9391227541	147.3976616186	118.4829533824	704.2932596653	620.8865490938	758.955589917	305.1410184321	783.0819208431	426.3287613082
LOC_Os06g14800	0	0	0	0	0	0	0	0	0
LOC_Os06g14790	0	0	0	0	0	0	0	0	0
LOC_Os06g14780	6.0257953471	5.7803004556	5.4966318579	6.5753520094	7.0921620353	6.906572608	106.1360064111	120.7738285878	108.1419296977
LOC_Os06g14770	0	0	0	0	0	0	0	0	0
LOC_Os06g14750	783.9559746557	1041.8991571277	872.7429916674	1067.3988095134	1056.7321432656	859.4845912103	2797.6787939941	2768.058232632	2198.1926863551
LOC_Os06g14740	2284.9815956146	1917.6146761561	1927.4855715202	1743.929471806	1936.1602356476	1847.1244741457	2611.9407827745	2029.779506265	1428.7212635061
LOC_Os06g14710	0	0	0	0	0	0	0	0	0
LOC_Os06g14700	0	0	0	0	0	0	0	0	0
LOC_Os06g14670	3.0128976735	0	1.8322106193	10.9589200155	9.6711300482	9.2087634773	14.9253759016	5.8438949317	31.1947874128
LOC_Os06g14660	0	0	0	0	0	0	0	0	0
LOC_Os06g14650	0	0	0	0	0	0	0	0	0
LOC_Os06g14640	0	0	0	0	0	0	0	0	0
LOC_Os06g14630	0	0	0.6107368731	15.3424880218	12.250098061	9.2087634773	218.905513223	146.0973732916	403.4525838722
LOC_Os06g14620	1736.7185801647	1463.8610903889	1530.8302945445	961.6963729902	1121.631873309	992.244264674	124.3781325131	212.3281825172	56.150617343
LOC_Os06g14580	0	0	0	0	0	0	0	0	0
LOC_Os06g14560	0	0	0	0	0	0	0	0	0
LOC_Os06g14550	528.4622519393	562.8567568672	709.0655096752	568.4026514726	508.7014405348	464.2751586449	140.9618835148	268.8191668566	153.8942845698
LOC_Os06g14540	2345.7457158946	2016.6023214588	2090.808826126	263.0140803729	379.7530398923	211.0341630204	49.7512530052	81.8145290433	10.3982624709
LOC_Os06g14530	43.9883060337	34.6818027338	45.1945286098	35.0685440497	52.2241022602	41.4394356476	8.2918755009	38.9592995444	4.1593049884
LOC_Os06g14520	0	0	0	0	0	0	0	0	0
LOC_Os06g14510	359.5772857466	304.9108490346	338.5009119186	418.6307445935	437.283368839	378.3573954021	2110.5476549879	3048.0587184578	3059.8551042714
LOC_Os06g14500	0	0	0	0	0	0	0	0	0
LOC_Os06g14490	127.7468613582	113.4383964418	112.3755846513	197.2605602797	143.7774667165	168.8273304163	131.0116329138	231.8078322894	205.8855969245
LOC_Os06g14470	200.0564055232	278.1769594273	205.2075893634	132.2376348542	172.1461148578	150.4098034618	131.0116329137	85.7104589977	68.6285323082
LOC_Os06g14460	1021.9748908656	998.5469037105	958.8568907752	419.3613392613	575.1098668657	471.1817312528	44.7761277047	54.5430193622	6.2389574826
LOC_Os06g14450	112.6823729905	213.1485793014	133.7513752101	254.9775390282	301.0945155003	296.2152251849	555.5556585584	190.9005677677	499.1165986048
LOC_Os06g14420	39.7702492908	22.3986642656	12.8254743352	235.9820776679	285.6207074232	215.638544759	855.7215516899	403.2287502849	636.3736632211
LOC_Os06g14406	4658.5423828313	5372.7892735103	4372.8760114336	2524.2045769124	3084.4457433694	2548.5252923298	3905.4733609105	3097.2643137824	2930.2303643087
LOC_Os06g14400	8.4361134859	5.7803004556	8.5503162235	18.2648666926	18.05277609	22.2698596758	77.4792846801	69.8150647836	79.3179461283
LOC_Os06g14390	7.2309544165	5.7803004556	7.3288424773	94.9773068013	68.9873943438	76.7243477046	398.4743690699	469.7712339068	515.4626672091
LOC_Os06g14379	0	0	0	0	0	0	0	0	0
LOC_Os06g14370	29.5263972007	27.4564271642	34.812001767	219.9016890319	232.1135685766	247.8615429598	492.5374047517	448.0319447609	715.4004580002
LOC_Os06g14350	0	0	0	0.7305946677	0	0	8.2918755009	17.531684795	12.4779149651
LOC_Os06g14340	0	0	0	0	0	0	0	0	0
LOC_Os06g14324	0	0	0	175.3427202486	106.3824305301	109.7377647706	920.3981805968	1295.3967098524	1372.570646163
LOC_Os06g14310	0	0	0	0	0	0	0	0	0
LOC_Os06g14280	102.4385209004	62.138229898	98.9393734431	86.2101707889	92.8428484626	75.2049017309	19.9005012021	40.9072645217	10.3982624709
LOC_Os06g14260	3.6154772083	5.7803004556	3.6644212386	37.2603280528	19.9870020996	44.5090234734	18.2421261019	11.6877898633	22.8761774361
LOC_Os06g14240	0	0	0.6107368731	2.9223786708	1.2894840064	3.0695878258	11.6086257012	37.0113345672	18.7168724477
LOC_Os06g14230	0	0	0	0	0	0	0	0	0
LOC_Os06g14220	0	0	0	0	0	0	1.6583751002	0	0
LOC_Os06g14210	0	0	0	0	0	0	0	0	0
LOC_Os06g14200	5.4232158124	2.8901502278	3.0536843655	0.7305946677	0.6447420032	1.5347939129	0	0	2.0796524942
LOC_Os06g14190	863.4964732373	872.1028312435	762.1996176354	363.8361445159	464.8589843163	453.5316012547	1091.2108159147	765.5502360481	642.6126207036
LOC_Os06g14180	0	1.4450751139	2.4429474924	46.0274640653	23.8554541189	59.8569626021	3.3167502003	15.5837198178	6.2389574826
LOC_Os06g14170	0	0	0	5.8447573416	1.9342260096	2.3021908693	0	1.9479649772	2.0796524942
LOC_Os06g14090	0	0	0	0	0	0	0	0	0
LOC_Os06g14080	1628.772482317	1954.4640915607	1761.9758789087	1498.449663458	1975.4894978436	1791.8718932822	903.814429595	689.5796019365	727.8783729653
LOC_Os06g14070	0	0	0	0	0	0	0	0	0
LOC_Os06g14060	152.4526222813	164.7385629855	151.4627445301	73.0594667703	74.1453303695	62.1591534715	132.6700080139	122.721793565	230.8414268547
LOC_Os06g14050	0	0	0	1.4611893354	4.5131940225	3.8369847822	59.7015036063	101.2941788155	54.0709648488
LOC_Os06g14040	473.6275142809	505.0537523109	502.0257096925	333.8817631401	388.7794279372	303.8891947494	177.4461357187	175.3168479499	93.5843622384
LOC_Os06g14030	27.1160790619	36.1268778477	27.4831592897	15.3424880218	10.9606140546	14.5805421723	162.5207598171	235.7037622438	272.4344767384
LOC_Os06g14020	0	0	0	0	0	0	0	0	0
LOC_Os06g14010	0	0	0	0	0	0	0	0	0
LOC_Os06g13999	0	0	0	0.3652973339	0	0	0	0	0
LOC_Os06g13990	0	0	0	0	0	0	0	0	0
LOC_Os06g13980	0	0	0	0	0	0	0	0	0
LOC_Os06g13960	0	0	0	0	0	0	0	0	0
LOC_Os06g13950	69.2966464915	91.7622697332	73.2884247726	13.8812986863	27.7239061381	23.0219086931	13.2670008014	11.6877898633	2.0796524942
LOC_Os06g13940	0	0	0	0	0	0	0	7.7918599089	0
LOC_Os06g13910	0	0	0	0	0	0	0	0	0
LOC_Os06g13890	0	0	0	0	0	0	0	0	0
LOC_Os06g13880	0	0	0	1.4611893354	0	0	0	1.9479649772	0
LOC_Os06g13870	0.6025795347	0.722537557	3.0536843655	31.4155707112	4.5131940225	6.1391756515	306.7993935322	231.8078322894	214.2042069012
LOC_Os06g13860	205.4796213356	216.7612670863	222.9189586835	208.950074963	194.7120849702	165.7577425905	842.4545508885	644.7764074603	582.3026983722
LOC_Os06g13850	0	0	0	0	0	0	0	0	0
LOC_Os06g13839	0	0	0	0.3652973339	0	0	0	0	0
LOC_Os06g13830	1.2051590694	0	0.6107368731	77.4430347765	70.9216203534	75.9722986873	333.333395135	243.4956221527	301.549611657
LOC_Os06g13820	2526.6159890326	2801.2781083109	2532.1150758944	2030.3225815454	2214.0440390323	2276.0993727944	1958.5409933059	1953.8088721533	1595.093463041
LOC_Os06g13810	4579.6044637844	4886.5214976802	4852.3044568213	5269.0487434709	5155.3570576885	4815.415901647	1325.0417050392	2066.7908408322	904.6488349711
LOC_Os06g13800	0	0	0	1.4611893354	0	0	0	0	0
LOC_Os06g13780	0	0	0	0	0	0	0	0	0
LOC_Os06g13760	333.8290622285	189.304839922	254.6772760849	256.4387283636	246.9361872305	346.0960273534	250.4146401263	194.7964977222	401.372931378
LOC_Os06g13750	0	0	0	0	0	0	0	0	0
LOC_Os06g13730	0	0	0	0	0	0	0	0	0
LOC_Os06g13720	25.9109199925	36.1268778477	40.9193704981	16.8036773572	7.0921620353	6.9065726079	9.950250601	3.8959299544	2.0796524942
LOC_Os06g13710	1.2051590694	1.4450751139	3.0536843655	0.7305946677	0.6447420032	1.5347939129	0	0	0
LOC_Os06g13700	0	0	0	0	0	0	0	0	0
LOC_Os06g13690	0	0	0	0	0	0	0	0	0
LOC_Os06g13680	478.4481505585	259.3909829465	351.1737020355	309.7721391059	374.5951038666	399.0464173476	129.3532578136	167.5249880411	197.5669869477
LOC_Os06g13670	445.9088556843	429.9098463877	473.9318135297	274.7035950562	269.5021573429	273.1933164918	29.8507518031	62.3348792711	0
LOC_Os06g13660	200.6589850579	249.2754571491	219.8652743179	1431.2349540293	1333.3264626438	1418.149575497	2953.5660534104	2563.5219100237	3036.2926415122
LOC_Os06g13650	1636.0094625288	1924.1175141686	1597.6815526746	1214.9789323894	1486.7750594084	1278.4833294253	2315.0916398433	2062.8949108778	1295.6235038782
LOC_Os06g13640	343.3739220582	320.127489984	312.0865421568	150.5025015467	190.1988909477	152.7119943311	18.2421261019	21.4276147494	12.4779149652
LOC_Os06g13620	0	0	0	0	0	0	0	0	0
LOC_Os06g13610	0	0	0	0	0	0	0	0	0
LOC_Os06g13600	920.7415290346	960.9749507489	933.2059421048	1052.7869161594	1256.6021642615	832.625697735	606.9652866638	681.7877420276	767.3917703548
LOC_Os06g13590	0	0	0	0	0.6447420032	0	0	0	0
LOC_Os06g13580	50.0141013808	44.0747909742	56.7985291988	22.6484346988	30.302874151	24.556702606	0	3.8959299544	2.0796524942
LOC_Os06g13570	363.3554594292	393.78296854	331.019385223	168.0367735716	200.5147629991	156.5489791133	71.3101293075	105.19010877	31.1947874128
LOC_Os06g13560	0	0	0	0.7305946677	0.6447420032	0.7673969564	0	21.4276147494	0
LOC_Os06g13550	0	0	0	0	0	0	0	0	0
LOC_Os06g13530	0	0	0	0	0	0	0	0	0
LOC_Os06g13520	0	0	0	0	0	0	0	0	0
LOC_Os06g13510	0	0	0	0	0	0	0	0	0
LOC_Os06g13490	0	0	0	0	0	0	0	0	0
LOC_Os06g13480	0	0	0	0	0	0	0	0	0
LOC_Os06g13470	0	0	0	0	0	0	0	0	0
LOC_Os06g13460	0	0	0	2.1917840031	0	0.7673969564	4.9751253005	3.8959299544	8.3186099767
LOC_Os06g13450	0	0	0	0	0	0	0	0	0
LOC_Os06g13440	0	0	0	0	0	0	0	0	0
LOC_Os06g13420	0	0	0	0	0	0	0	0	0
LOC_Os06g13410	0	0	0	0	0	0	0	0	0
LOC_Os06g13390	0	0	0	0	0	0	0	0	0
LOC_Os06g13380	0	0	0	0	0	0	0	0	0
LOC_Os06g13350	0.6025795347	0	1.8322106193	0	0	0	0	0	4.1593049884
LOC_Os06g13340	0	0	0	0	0	0	0	0	0
LOC_Os06g13330	0	0	0	0	0	0	0	0	0
LOC_Os06g13320	0	0	0	0	0	0	0	1.9479649772	0
LOC_Os06g13310	0	0	0	0	0	0	0	5.8438949317	2.0796524942
LOC_Os06g13280	4.8206362777	7.2253755695	6.7181056042	0.7305946677	0	0.7673969564	18.2421261019	15.5837198178	14.5575674593
LOC_Os06g13250	0	0	0	0	0	0	0	0	0
LOC_Os06g13240	0	0	0	0	0	0	0	0	0
LOC_Os06g13230	1.8077386041	0	0.6107368731	1.4611893354	2.5789680129	0	1.6583751002	0	0
LOC_Os06g13220	10.8464316248	7.2253755695	11.604000589	14.6118933541	10.3158720514	11.5109543466	66.335004007	52.595054385	76.9471422849
LOC_Os06g13215	224.7621664463	210.9809666306	186.8854831702	222.8313736493	243.7124772144	238.6604534521	127.6948827134	153.8892332005	95.6640147326
LOC_Os06g13210	5.3509062682	1.4450751139	5.4966318579	8.0365413447	3.8684520193	5.3717786951	14.9253759016	44.7642351765	29.1151349187
LOC_Os06g13200	0.6748890789	0	0	0	0	0	1.6583751002	1.9869242768	2.0796524942
LOC_Os06g13190	0	0	0	0	0	0	1.6583751002	1.9479649772	2.0796524942
LOC_Os06g13180	0	0	0	5.8447573416	0.6447420032	0.7673969564	97.8441309103	23.3755797267	29.1151349186
LOC_Os06g13170	87.3740325327	96.0974950749	74.5098985188	133.6988241896	158.6065327903	168.8273304163	81.2603799085	77.9185990889	85.2657522616
LOC_Os06g13160	30.1289767354	30.3465773921	29.3153699091	43.1050853945	35.4608101767	44.5090234734	43.1177526045	35.06336959	20.7965249419
LOC_Os06g13150	0	0	0	0	0	0	0	0	0
LOC_Os06g13140	1.2051590694	0.722537557	0.6107368731	2.1917840031	0.6447420032	0.7673969564	3.3167502003	9.7398248861	16.6372199535
LOC_Os06g13130	0	0	0	0	0	0	0	0	0
LOC_Os06g13120	0	0	0	0	0	0	1.6583751002	3.8959299544	2.0796524942
LOC_Os06g13100	39.1616439607	28.9087276537	37.2549492594	160.7308268945	152.7974073413	150.4098034618	505.7878218021	469.4400798607	532.3702419868
LOC_Os06g13090	0.6025795347	2.1676126709	1.8322106193	0	0	0	6.6335004007	1.9479649772	0
LOC_Os06g13080	11.4490111595	6.5028380126	11.604000589	15.3424880218	5.8026780289	9.9761604337	159.2040096167	109.0860387244	87.3454047558
LOC_Os06g13070	194.6331897108	169.7963258842	165.5096926115	89.1325494597	105.0929465237	78.2744895567	11.6086257012	23.3755797267	10.3982624709
LOC_Os06g13060	470.6146166073	451.5859730963	465.9922341793	630.5031982273	685.3607494151	713.6791694871	124.3781325131	374.0092756266	205.8855969245
LOC_Os06g13050	315.7516761872	340.3151893254	315.7509633954	512.1468620595	537.0700886762	566.3389538511	300.1658931316	169.4729530183	191.3280294652
LOC_Os06g13040	0.6025795347	0	0	0	0	0.7673969564	0	0	0
LOC_Os06g13030	363.3554594292	526.0073414626	496.5290778346	1066.6682148457	951.6391967419	1059.7751968406	1542.2888431621	1310.9804296702	2023.5018768434
LOC_Os06g13020	331.4187440897	318.6390626168	341.4019120658	130.0458508511	185.6856969252	133.5270704201	34.8258771037	38.9592995444	16.6372199535
LOC_Os06g13000	103.6436799699	93.2073448471	117.8722165093	385.0233898793	359.1212957895	379.0940964803	49.7512530052	56.4909843394	41.5930498837
LOC_Os06g12990	382.0354250052	370.6617667174	387.2071775487	202.3747229536	257.2520592819	211.8015599768	72.9685044077	95.4502838839	18.7168724477
LOC_Os06g12980	131.9649181012	97.5425701888	99.5501103162	15.3424880218	17.4080340867	12.278351303	14.9253759016	11.6877898633	6.2389574826
LOC_Os06g12960	101.233361831	75.1439059232	92.2212678389	18.9954613603	23.8554541189	18.4175269545	13.2670008014	11.6877898633	33.274439907
LOC_Os06g12950	0	0	0	0	0	0	0	0	0
LOC_Os06g12940	0	0	0	0	0	0	0	0	0
LOC_Os06g12930	0	0	0	0	0	0	0	0	0
LOC_Os06g12920	0	0	0	0	0	0	0	0	0
LOC_Os06g12910	0	0	0	0	0	0	0	0	0
LOC_Os06g12890	0	0	0	0	0	0	0	0	0
LOC_Os06g12882	221.146689238	239.8824689087	218.6438005717	203.1053176213	209.5411510441	211.8015599768	172.4710104181	231.8078322894	174.6908095117
LOC_Os06g12876	542.9241607723	694.3585922328	590.5825562928	532.6035127552	474.5301143645	484.2274795122	560.5307838589	453.8758396926	386.8153639187
LOC_Os06g12870	97.6178846228	78.756593708	110.5433740321	50.4110320715	48.355650241	39.1372447783	23.2172514024	25.3235447039	18.7168724477
LOC_Os06g12860	0	0	0	0	0	0	1.6583751002	5.8438949317	0
LOC_Os06g12850	0	0	0	0	0	0	0	0	0
LOC_Os06g12840	3.6154772083	0	0	0	0	0	0	0	0
LOC_Os06g12830	0	0	0	0.7305946677	0.6447420032	0	3.3167502003	0	0
LOC_Os06g12820	0	0.722537557	0.6107368731	36.5297333851	27.0791641349	20.7197178238	61.3598787064	173.3688829727	114.3808871803
LOC_Os06g12810	0	0	0	0.7305946677	0	0	0	0	0
LOC_Os06g12800	0	0	0	0	0	0	0	0	0
LOC_Os06g12790	103.0411004352	72.9762932524	100.1608471893	1445.8468473833	1208.8912560237	1514.8415920081	932.0068062979	1459.0257679391	1688.6778252794
LOC_Os06g12780	1491.3843484035	1849.6961458024	1273.9971172976	726.2110996963	792.3879219484	673.0071307959	407.9602746429	455.8238046699	314.0275266222
LOC_Os06g12760	0	0	0	0	0	0	0	0	0
LOC_Os06g12740	217.5312120298	174.1315512259	186.2747462971	67.9453040963	112.185108559	68.298329123	160.8623847169	148.0453382688	87.3454047558
LOC_Os06g12730	0	0	0	0	0	0	0	0	0
LOC_Os06g12700	0	0	0	0	0	0	0	0	0
LOC_Os06g12690	1385.9389556248	1291.1746142769	1481.6476541533	1380.8239219578	1108.3115035225	1114.2603807477	1245.4397002309	1408.3591988815	1312.2607238317
LOC_Os06g12680	203.0693031968	192.1949901498	196.6572731399	188.4934242673	182.4619869092	243.2648351908	230.5141389242	130.5136534739	210.0449019128
LOC_Os06g12660	96.4127255534	59.2480796702	71.4562141533	131.5070401865	63.8294583181	81.3440773824	446.1029019469	449.9799097382	440.8863287675
LOC_Os06g12649	204.5215198754	197.4044859354	143.5292725485	82.5571974504	105.2605794445	136.0748283155	59.7015036062	72.8149308486	43.6727023779
LOC_Os06g12630	141.0036111217	182.7947765337	136.8050595755	649.4986595877	519.6620545893	621.5915347146	1494.1959652571	1357.7315891235	1892.4837697096
LOC_Os06g12620	0	0	0	0	0	0	0	0	0
LOC_Os06g12610	231.3905413281	158.9582625299	227.1941167952	88.401954792	90.908622453	95.1572225983	195.6882618206	87.658423975	97.7436672268
LOC_Os06g12600	206.684780405	213.8711168584	221.0867480641	293.6990564164	323.0157436095	301.58700388	228.8557638241	253.2354470388	255.7972567849
LOC_Os06g12590	1411.2412702873	1525.9993202869	1451.7215473712	1181.371577675	1422.3008590871	1361.3622007206	1336.6503307405	1309.032464693	1010.7111121747
LOC_Os06g12580	1182.8636266328	982.6510774575	1321.6345933998	1605.1164849425	1448.7352812189	1423.5213541921	1742.9522302832	1778.4920242034	1875.8465497562
LOC_Os06g12570	0	0	0	0	0	0	0	0	0
LOC_Os06g12560	0.6025795347	0	0	34.337949382	10.3158720514	24.556702606	154.2288843162	173.3688829727	158.0535895582
LOC_Os06g12550	0	0	0	0	0	0	0	0	0
LOC_Os06g12539	0	1.4450751139	0.6107368731	0	0	0.7673969564	0	0	0
LOC_Os06g12530	616.4388640068	660.399327056	509.9652890429	290.7766777456	288.1996754361	382.163684306	87.8938803092	136.3575484055	74.8674897907
LOC_Os06g12520	0	0	0	0	0	0	0	0	0
LOC_Os06g12510	28.923817666	28.9015022782	34.2012648939	9.4977306801	10.3158720514	9.9761604337	4.9751253005	0	0
LOC_Os06g12500	1.8077386041	1.4450751139	1.2214737462	1.4611893354	1.2894840064	3.8369847822	1.6583751002	9.7398248861	4.1593049884
LOC_Os06g12490	0	0.722537557	0	1.4611893354	0.6447420032	0	0	1.9479649772	0
LOC_Os06g12460	40.9754083602	45.5198660881	47.6374761022	141.0047708666	149.5801447453	190.3144451966	116.0862570122	60.3869142939	114.3808871803
LOC_Os06g12455	0	0.722537557	0.6107368731	23.3790293665	19.3422600964	36.835053909	9.950250601	0	10.3982624709
