Gene_ID	Bundle.Sheath.Cells	Mesophyll.cells
GRMZM2G347766	202.8650278916	539.1370469374
GRMZM2G350966	39.4254114424	73.8318233723
GRMZM2G351318	26.9129334447	54.6999462205
GRMZM2G352618	12.2903630037	35.0813481236
GRMZM2G353195	25.3951476521	49.7204165509
GRMZM2G353753	9865.1547817667	12006.8366277912
GRMZM2G353874	195.3871564255	322.0907054853
GRMZM2G355448	41.5651192184	85.6965824122
GRMZM2G360234	4.4422998808	14.8637088635
GRMZM2G360517	25.9566049957	49.6330563788
GRMZM2G362312	9.2547914184	27.5558935101
GRMZM2G362693	59.8599908943	117.536868267
GRMZM2G364601	1149.2229791728	2014.9498327833
GRMZM2G366150	44.5155467226	72.540140864
GRMZM2G368608	35.7234948751	117.8613488722
GRMZM2G368662	1.7769199523	10.8576210842
GRMZM2G371944	157.3684732787	273.7618116116
GRMZM2G373040	0.0968668168	4.8209145043
GRMZM2G373195	2.3692266031	11.6064225382
GRMZM2G376395	212.9342409548	269.5685234687
GRMZM2G377131	12.6605546604	44.6660067359
GRMZM2G378762	2.5913415972	10.6329806479
GRMZM2G379005	3.2083276915	21.2784413226
GRMZM2G379540	1.5548049583	8.9107373035
GRMZM2G380091	4.9358887567	14.6265884005
GRMZM2G382035	5.6269131824	19.4688378061
GRMZM2G383122	5.330759857	33.3216647066
GRMZM2G383408	10.7355580454	50.0199371325
GRMZM2G383735	5.4056795969	20.0717121214
GRMZM2G384394	7.7370056258	17.9337948252
GRMZM2G384716	3.5538399047	14.0774673367
GRMZM2G388420	66.7825748753	97.9432301936
GRMZM2G394307	13.3268996425	60.5780376351
GRMZM2G395039	56.2024973257	79.6599946649
GRMZM2G399383	12.4384396663	25.9459703839
GRMZM2G401026	45.1263629562	80.3838360955
GRMZM2G402493	8.2922931109	20.8166804234
GRMZM2G404603	19.8422728011	44.8532070994
GRMZM2G406075	9.2918105841	21.9773226772
GRMZM2G406101	12.2903630037	50.0199371325
GRMZM2G408967	546.4028853431	1406.2491307618
GRMZM2G409133	55.4547101791	124.6754421043
GRMZM2G409638	41.4614655545	63.1239625789
GRMZM2G411071	55.3806718478	78.5867126057
GRMZM2G411438	476.5107005512	638.5029998938
GRMZM2G412304	3.8499932301	11.6813026836
GRMZM2G414241	2.4432649345	11.3069019566
GRMZM2G414537	109.576730394	142.4969167114
GRMZM2G414834	71.0027597621	573.5819138251
GRMZM2G414848	26.1355309656	45.5645684808
GRMZM2G417859	4.9914175052	13.7929227841
GRMZM2G418206	7.4778714661	30.7757397627
GRMZM2G418415	62.0688011104	144.9866815462
GRMZM2G419606	60.6373933734	92.1025788518
GRMZM2G421791	7.5889289631	17.9337948252
GRMZM2G423111	10.1802705603	23.2502851492
GRMZM2G423137	420.1675303959	825.4787229776
GRMZM2G423193	8.958638093	27.6307736555
GRMZM2G424577	24.9385779397	78.1736237785
GRMZM2G428216	11.8461330156	28.5293354004
GRMZM2G428356	3.516820739	11.5689824655
GRMZM2G430871	9.1807530871	31.3747809259
GRMZM2G433446	1.3483202786	20.6756858645
GRMZM2G436710	67.3008431947	121.4555958517
GRMZM2G437119	2.4802841001	9.360018176
GRMZM2G440313	27.3941825985	47.7735327703
GRMZM2G440537	9.5509447438	28.454455255
GRMZM2G441656	6.811526484	31.2999007805
GRMZM2G442195	23.0506004903	52.7206143794
GRMZM2G442804	100.3219389756	182.258273923
GRMZM2G443272	6.4783539929	19.730918315
GRMZM2G443888	176.8775735887	217.040101465
GRMZM2G445478	2.5173032658	12.4301041377
GRMZM2G445522	14.2153596187	35.7178293596
GRMZM2G445613	2.1100924434	9.9590593393
GRMZM2G445634	40.5236466883	190.7758904632
GRMZM2G448001	15.6220879143	50.2445775688
GRMZM2G449709	6.7374881526	37.7770333583
GRMZM2G450424	43.1273280098	104.0459620444
GRMZM2G454928	78.9248612162	130.3663331553
GRMZM2G455413	174.8307662975	833.2707748704
GRMZM2G459474	16.3624712278	30.8506199081
GRMZM2G465849	6.2192198332	18.0461150433
GRMZM2G468574	39.6105072708	72.9332616274
GRMZM2G470942	2.4062457688	13.5533063188
GRMZM2G471517	1.5548049583	19.4688378061
GRMZM2G472565	16.103337068	41.0343196836
GRMZM2G473976	1.7769199523	9.6595387576
GRMZM2G474119	1.9496760586	19.7416154754
GRMZM2G474459	71.7457873027	127.137364629
GRMZM2G476148	11.8831521812	27.5933335828
GRMZM2G477846	39.5364689395	178.589146798
GRMZM2G478664	31.0220608345	53.4644238213
GRMZM2G478877	61.7479683437	197.30918315
GRMZM2G479340	11.9942096783	29.6525375816
GRMZM2G479529	2.8504757569	16.1366713354
GRMZM2G479987	7.6999864601	19.0195569336
GRMZM2G485184	0.222114994	5.316490324
GRMZM2G496991	2.6653799285	17.3721937347
GRMZM2G504401	184.1333300607	322.2092656905
GRMZM2G546172	6.811526484	33.9955860152
GRMZM2G700682	15.1408387605	66.9428499947
GRMZM2G701082	102.6171272474	198.3575051857
GRMZM2G701204	61.822006675	191.3936516628
GRMZM2G703858	3.405763242	19.7683583877
GRMZM2G015344	4.8089659026	16.2671767285
GRMZM2G174716	24.4326493446	48.2040936064
GRMZM2G060163	1.4067282956	9.4723383941
GRMZM2G178192	2224.2040215871	3956.049122158
GRMZM2G062197	22.5816910609	48.8592948787
GRMZM2G137930	24.1364960192	53.127463167
GRMZM2G013478	31.2441758286	64.4718051963
GRMZM2G134797	525.1168650807	1380.7524412504
GRMZM2G091845	14.3634362814	44.7034468086
GRMZM2G038791	33.3172491063	54.6625061478
GRMZM2G163311	0.9624983075	8.9182253181
GRMZM2G106190	17.7506899405	40.057133786
GRMZM2G134256	54.4922118716	107.4530086604
GRMZM2G413647	30.6148500121	52.6033021491
GRMZM2G130230	15.5480495829	111.4590964398
GRMZM2G034152	7.4038331347	73.9815836631
GRMZM2G374302	104.245970537	482.0783761366
GRMZM2G396553	77.6662095833	129.6924118466
GRMZM2G125635	207.0481936127	316.5558147122
GRMZM2G154397	724.2059380736	1606.1042388557
GRMZM2G049370	20.7214192216	37.3574668295
GRMZM2G079759	420.38964539	1187.8237466068
GRMZM2G100976	96.5830032426	136.8809058058
GRMZM2G102838	194.7208114434	594.1177937033
GRMZM2G123794	17.5834867114	32.685718332
GRMZM2G161306	209.6579860063	310.8213624362
GRMZM2G349274	32.4944540816	52.1877173421
GRMZM2G383154	55.0906883809	96.8574680852
GRMZM2G427531	61.7056901094	90.8233763927
GRMZM2G019121	21.1379435997	36.3168705229
GRMZM2G078756	67.8931498455	141.78555533
GRMZM2G169160	57.8979751136	87.6472102
GRMZM2G408357	160.8852940177	281.6242268794
AC233895.1_FG001	8.1220049488	19.1693172244
GRMZM2G030606	172.4352737079	352.3110841445
GRMZM2G047274	48.661693278	77.0703896612
GRMZM2G048591	69.4479548038	101.4875570513
GRMZM2G088627	61.3037383556	121.3058355609
GRMZM2G092379	64.5614249348	161.5913537904
GRMZM2G104443	117.2355844149	586.1555382665
GRMZM2G110027	14.4374746127	31.9738220892
GRMZM2G122843	91.3633008826	134.5596212981
GRMZM2G133029	33.2432107749	58.181872982
GRMZM2G136495	1.6288432896	18.7574764247
GRMZM2G324172	1.8238108953	12.7545847653
GRMZM2G371795	136.7636056647	232.5128354862
GRMZM2G389233	38.2161186996	140.5874730035
GRMZM2G015258	5.0716256973	29.8397379451
GRMZM2G038401	35.7975332064	58.2193130547
GRMZM2G058026	0.3701916567	6.8889733775
GRMZM2G125544	10.1802705603	31.8864619171
GRMZM2G142918	6.7374881526	21.4906017321
GRMZM2G014975	77.925343743	125.4242435584
GRMZM2G069177	17.473046198	32.6477433979
GRMZM2G134613	47.9398195474	73.7195031542
GRMZM2G006377	52.6412535879	119.0968712714
GRMZM2G012160	13.6600721336	34.0704661606
GRMZM2G021598	18.1023720144	32.9098239068
GRMZM2G024264	52.1353249929	166.8080039455
GRMZM2G038636	19.0278511563	57.0586708009
GRMZM2G064386	580.2754219345	757.1880303655
GRMZM2G098298	29.8929762815	127.0965667808
GRMZM2G130053	219.4615131098	270.2879968409
GRMZM2G133620	31.0467402758	72.2967803914
GRMZM2G166281	89.7381595095	142.7053330911
GRMZM2G178906	2.5913415972	10.8950611569
GRMZM2G049349	11.2538263648	27.4061332193
GRMZM2G054905	28.9489875568	58.4065134182
GRMZM2G062470	48.2359728728	96.0113224421
GRMZM2G087598	558.014563618	919.9899467563
GRMZM2G101271	236.2563153292	375.7485696572
GRMZM2G110408	748.7373049466	1111.1215179101
GRMZM2G126361	805.0187767392	1680.8346239729
GRMZM2G009443	201.8223214165	248.6956829362
GRMZM2G024785	59.0085500838	97.0696284722
GRMZM2G075676	44.4229988084	73.6820630815
GRMZM2G099529	22.2855377355	48.8967349514
GRMZM2G123815	8.3663314422	42.5319225917
GRMZM2G123922	112.7505068891	182.0336334868
GRMZM2G149567	11.5790661743	31.3797729381
GRMZM2G157156	78.7829543898	135.1586624614
GRMZM2G327595	26.320626794	55.5610678927
GRMZM2G379002	30.5037925151	87.5348899819
GRMZM2G013986	7.8850822885	27.2438929018
GRMZM2G073223	2.5913415972	18.8198765434
GRMZM2G012269	30.3927350181	50.207137496
GRMZM2G025470	27.5052400955	50.0573772052
GRMZM2G047727	29.8028963092	48.6390224485
GRMZM2G047732	26.0553227758	48.4911341613
GRMZM2G128934	1.7399007867	9.8092990484
GRMZM2G147671	47.8842907989	75.6067799429
GRMZM2G165926	69.7585632323	126.4553907095
GRMZM2G177276	23.7200304054	40.8658393564
GRMZM2G111818	39.3760525524	63.1988427243
AC209755.3_FG003	724.7118666465	1374.7245895451
GRMZM2G007122	45.829727104	81.1700776222
GRMZM2G007260	39.0675595101	78.8887291672
GRMZM2G024910	65.7090190707	97.0977085268
GRMZM2G086088	178.5557757906	245.2699162838
GRMZM2G156517	103.1353955668	214.7562570301
GRMZM2G165511	323.5475079877	648.9487801782
GRMZM2G312693	25.5802434805	49.1213753876
GRMZM2G035123	14.8940443252	38.0690659254
GRMZM2G049141	12.0682480096	29.3530169999
GRMZM2G000114	2.4802841001	10.2960199936
GRMZM2G040803	9.7360405722	23.2877252219
GRMZM2G041549	20.0643877951	37.2903124132
GRMZM2G049672	90.7833339784	146.3407641507
GRMZM2G050216	9.7730597378	54.5876260024
GRMZM2G053909	130.4925589996	223.1428333158
GRMZM2G056270	60.4893167107	103.6341212446
GRMZM2G073228	48.0508770444	145.6418828185
GRMZM2G074254	2.5173032658	9.360018176
GRMZM2G095873	7.9961397855	23.0630847857
GRMZM2G098637	4.3682615495	15.7997106811
GRMZM2G102921	27.8754317523	76.8644692613
GRMZM2G116714	35.0201307273	80.3463960228
GRMZM2G119930	31.7254249823	61.0273185075
GRMZM2G124441	32.8730191182	97.4939493212
GRMZM2G139160	3.3687440763	11.4716382765
GRMZM2G140924	42.586848191	126.1717969851
GRMZM2G153250	38.3518556379	75.2919862077
GRMZM2G160370	14.2153596187	27.3562131199
GRMZM2G174926	75.2969829802	101.8619577784
GRMZM2G176028	42.9792513471	70.3124565381
GRMZM2G303431	6.5894114899	21.7901223137
GRMZM2G345544	266.2418395249	1428.0766931483
GRMZM2G393349	25.9874543029	43.2432839731
GRMZM2G423956	4.0721082241	17.1849933711
GRMZM2G449083	20.2865027892	43.7300049183
GRMZM2G480106	0.3701916567	5.0918498877
GRMZM2G011627	7.9961397855	18.2707554795
GRMZM2G069649	51.049429464	84.0529632205
GRMZM2G097046	37.2782998334	175.2944204001
GRMZM2G117633	25.9134159716	49.9200969411
GRMZM2G120408	8.8845997617	22.4640436224
GRMZM2G130348	35.0571498929	72.1158200375
GRMZM2G173354	50.2720269848	104.7573234258
GRMZM2G035341	42.251207758	69.7758154935
GRMZM2G057150	49.173791739	105.194124249
GRMZM2G361074	21.4834558151	36.7911114413
GRMZM2G101446	261.4293479873	353.4717263984
GRMZM2G019468	20.6937136116	44.6660067359
GRMZM2G029583	29.2451408822	66.0068481771
GRMZM2G050467	15.6220879143	32.5728632525
GRMZM2G117544	1.1846133016	11.3069019566
GRMZM2G049839	4.5163382122	14.5267482091
GRMZM2G055527	13.2528613112	29.1283765637
GRMZM2G076827	20.7307327772	40.6973590292
GRMZM2G084719	37.9076256498	84.5396841656
GRMZM2G086267	50.4201036475	86.6737683097
GRMZM2G136769	16.3131123377	32.7725436427
GRMZM2G170843	18.1023720144	38.7879153213
GRMZM2G409726	1209.5490591322	1751.1720403099
GRMZM2G001956	44.126845483	150.9583731425
GRMZM2G015967	111.8719186658	309.5545211166
GRMZM2G021687	92.2517608587	208.9156056883
GRMZM2G039089	34.6277275711	110.6111679004
GRMZM2G044684	57.0835534688	85.0264051108
GRMZM2G069765	22.7050882823	38.8403314231
GRMZM2G083716	52.5548755322	119.1372828129
GRMZM2G098460	53.8628860552	93.2632211056
GRMZM2G127609	87.6613843152	133.2117786808
GRMZM2G155753	28.9489875568	74.880145408
GRMZM2G157350	86.6988860077	216.4785003745
GRMZM2G307368	236.4414111576	352.1987639264
GRMZM2G001930	18.3615061741	52.490981931
GRMZM2G004377	34.6499390705	111.4965365125
GRMZM2G009661	6.0464637269	29.6525375816
GRMZM2G024151	26.2033994385	102.8848741039
GRMZM2G032351	49.679720334	119.7333525074
GRMZM2G035809	59.0825884151	119.6584723619
GRMZM2G047376	10.9576730394	23.9641425329
GRMZM2G047855	12.8703299301	25.3594092473
GRMZM2G049229	5.0346065316	23.8118862397
GRMZM2G052658	43.4111416108	91.0168167434
GRMZM2G053868	9.3658489154	20.367399551
GRMZM2G058525	16.6586245531	30.476219181
GRMZM2G070315	182.8746784278	673.9213086718
GRMZM2G102088	34.6499390705	63.0740424795
GRMZM2G102560	11.9942096783	38.8627954667
GRMZM2G105019	34.433993935	79.6100746179
GRMZM2G105996	32.8372339272	78.997305378
GRMZM2G106141	4.1831657211	13.7405066824
GRMZM2G110908	55.3806718478	78.5867126057
GRMZM2G112240	38.3604934457	120.3086815996
GRMZM2G122274	10.7478977697	22.7386041581
GRMZM2G125044	15.2762231357	30.8875251194
GRMZM2G126765	3.1836482479	14.0025871913
GRMZM2G131708	44.633038506	87.1412343497
GRMZM2G134389	44.126845483	67.6542113761
GRMZM2G136765	3.0355715852	10.4083402117
GRMZM2G137286	1.4437474613	12.8419449375
GRMZM2G149704	58.5643200957	116.6383065221
GRMZM2G150484	24.9138984984	57.9946726185
GRMZM2G156013	17.9913145174	39.0125557576
GRMZM2G157068	9.3658489154	20.367399551
GRMZM2G160428	7.6876467358	26.1456507741
GRMZM2G162637	5.2443818035	14.6265884005
GRMZM2G170120	415.3550388584	682.3827651029
GRMZM2G174896	94.1397383081	142.796437293
GRMZM2G180471	2.5173032658	16.5485121352
GRMZM2G181104	16.5321424062	43.4517003753
GRMZM2G324390	164.7106078286	317.6290967714
GRMZM2G332798	9.1067147557	20.9914007602
GRMZM2G334791	1.6288432896	10.2960199936
GRMZM2G372297	82.7008161149	387.2801120501
GRMZM2G420926	242.8087076535	362.5696640654
GRMZM2G432796	0.3701916567	6.2899322143
GRMZM2G477829	40.498967247	183.2317158133
GRMZM2G026767	1.0365366389	9.734418903
GRMZM2G047588	51.6787552804	88.8827325993
GRMZM2G087459	12.9073490957	40.0109576938
GRMZM2G157115	7.8850822885	21.7152421683
GRMZM2G029530	9.0326764244	20.2176392602
GRMZM2G051984	21.5081352564	72.1470201006
GRMZM2G000923	22.2114994042	60.7652379986
GRMZM2G001327	103.5223046345	171.0134154834
GRMZM2G029559	18.7810567209	38.8627954667
GRMZM2G031545	76.7777496072	135.5330631884
GRMZM2G040369	45.9161051597	82.2533437508
GRMZM2G057535	198.2746513481	328.5303979903
GRMZM2G059580	19.2129469846	40.4352785203
GRMZM2G095851	45.9161051597	82.2533437508
GRMZM2G106061	1467.0325164811	3310.3014681959
GRMZM2G110509	63.6138811931	91.1113083733
GRMZM2G122871	28.1222261876	51.5425000867
GRMZM2G123719	211.6015509906	324.1436694219
GRMZM2G129804	53.7888477238	96.8949081579
GRMZM2G149768	121.8875127252	193.390098986
GRMZM2G151193	71.7556296993	101.2743269265
GRMZM2G153541	92.1759303555	129.9719643645
GRMZM2G154218	128.752805105	206.3518521562
GRMZM2G171466	71.9652580696	114.4917423288
GRMZM2G371062	765.2083659738	1265.7190661194
GRMZM2G407996	258.6529105618	457.6674487336
GRMZM2G439201	24.3586110133	58.0321126912
GRMZM2G465333	15.2765756989	28.6790956913
GRMZM2G007038	230.4689857376	364.5415078695
GRMZM2G021170	37.315318999	64.0974044692
GRMZM2G027995	61.0816233615	105.6933252434
GRMZM2G028945	12.5494971634	32.2359025981
GRMZM2G064133	29.837447533	50.9933790228
GRMZM2G093050	18.3615061741	42.5693626644
GRMZM2G101859	277.0144167359	464.7061824019
GRMZM2G115598	29.6400119802	48.6596144885
GRMZM2G116034	133.1209197625	200.8659900569
GRMZM2G128189	20.0273686294	50.3194577142
GRMZM2G133764	31.5218195711	62.1243126377
GRMZM2G174757	28.5787959001	51.6673003315
GRMZM2G318475	74.0383313473	105.7307653161
GRMZM2G369939	19.1018894876	33.4714249974
GRMZM2G422651	28.0605275806	78.0251115151
GRMZM2G090274	103.8387597146	159.3075093555
GRMZM2G137498	10.3653663886	26.432691329
GRMZM2G078324	121.719016735	397.8382125526
GRMZM2G162261	63.524888296	132.3880970813
GRMZM2G162369	147.7434902035	188.0240451194
GRMZM2G019325	26.8759142791	44.0669655726
GRMZM2G044800	40.3508905843	67.7290915215
GRMZM2G063340	34.4525035178	57.4705116006
GRMZM2G139900	16.6462848288	39.5741568481
AC202930.4_FG003	13.9068665689	31.1626205164
GRMZM2G069762	29.1834422752	47.4864922154
GRMZM2G080222	29.4055572692	58.1381928997
GRMZM2G156110	24.950917664	42.4882425094
GRMZM2G018228	49.8549443874	76.8070611249
GRMZM2G377797	22.3595760669	52.6407422218
GRMZM2G086906	25.6542818118	47.8484129157
GRMZM2G067303	46.8292445772	68.8647737294
GRMZM2G125300	39.3385045457	74.85251107
GRMZM2G421795	5.7510155286	17.2702141052
GRMZM2G084465	48.3717098111	92.1774589972
GRMZM2G163561	33.7219919868	55.6833721277
GRMZM2G151252	58.3792242673	87.7220903454
GRMZM2G057608	32.5398466271	54.9620267295
GRMZM2G084868	12.8086313231	34.3699867423
GRMZM2G129015	47.1253979026	68.7774135572
GRMZM2G066222	41.7452791555	90.7172961618
GRMZM2G132121	68.2139826122	99.8901139742
GRMZM2G124143	34.2797474138	54.2506653481
GRMZM2G455828	75.2229446489	140.9993138032
GRMZM2G060373	28.4307192374	63.261242843
GRMZM2G165208	31.5279894296	69.2142144029
GRMZM2G305154	43.1890266168	84.4398439967
GRMZM2G074300	31.6884058166	60.5780376351
GRMZM2G096690	31.0960991659	52.2913015407
GRMZM2G145258	38.000173564	68.7681426839
GRMZM2G125271	17.3064599524	41.6066179346
GRMZM2G078985	24.1981946262	47.2992918519
GRMZM2G019604	41.7341734058	62.5423934471
GRMZM2G054136	34.9991532025	68.3144046606
GRMZM2G030016	42.374604972	71.6602991554
GRMZM2G053652	30.7999458405	56.160109056
GRMZM2G009876	16.788191633	31.3747809259
GRMZM2G108348	54.0479818835	101.9118779003
GRMZM2G144387	127.2874043934	175.7871139354
GRMZM2G014444	36.0936865318	56.1226689833
GRMZM2G149649	32.0832769147	55.7944443484
GRMZM2G081102	60.2807754083	97.1407646104
GRMZM2G145280	33.4406463277	62.0382004705
GRMZM2G090422	33.8725365914	65.3703669412
GRMZM2G168330	38.8898675148	72.1020920133
GRMZM2G024354	31.5625406534	57.4513755601
GRMZM2G034794	30.5334078476	57.3394713462
GRMZM2G084757	34.2772794719	78.5089204463
GRMZM2G119169	15.0051018222	32.9597440062
GRMZM2G126594	31.4416113813	56.9962706822
GRMZM2G127521	9.0079969831	22.4128755255
GRMZM2G702426	44.126845483	76.4900685342
GRMZM2G322413	34.5759007392	59.0804347269
AC230013.2_FG007	7.7740247915	20.0803589961
GRMZM2G045270	12.6605546604	33.1157443067
GRMZM2G158568	75.6671746369	104.1957223352
GRMZM2G064822	19.1635880946	42.494482519
GRMZM2G116135	179.3825371079	290.6847244738
GRMZM2G146358	13.4749763052	27.5933335828
GRMZM2G004057	32.7866410625	57.6452319374
GRMZM2G063617	37.6299819073	85.8688067466
GRMZM2G078396	86.9210010017	133.0245783173
GRMZM2G102230	50.5496707274	72.8209414093
GRMZM2G171181	40.0867030123	60.8716153465
GRMZM2G083253	28.1654152192	46.4787302534
GRMZM2G166659	28.8749492254	47.9482531071
GRMZM2G110328	42.0537722053	72.0721399552
GRMZM2G142640	49.852476438	74.3185443174
GRMZM2G016250	19.6324975314	34.6195872245
GRMZM2G326066	7.9344411785	19.1443571785
GRMZM2G427468	47.693025112	102.8104396452
GRMZM2G149975	13.6107132435	29.4050170976
GRMZM2G101244	23.4096863974	45.0790955405
GRMZM2G109677	15.5246041089	29.7661058046
GRMZM2G027728	8.6624847676	20.8166804234
GRMZM2G050460	14.5855512754	31.8989419438
GRMZM2G132623	19.398042813	54.6999462205
GRMZM2G065868	24.0624576879	58.6124338181
GRMZM2G115901	9.581794051	20.741800278
GRMZM2G032564	29.1587628265	52.5034619577
GRMZM2G077340	5.077795558	14.1648275088
GRMZM2G152573	36.6859931826	56.9463505828
GRMZM2G166963	9.9211364005	21.8275623864
GRMZM2G043279	73.8310240195	116.0517453332
GRMZM2G116774	18.9217295505	41.7194730141
GRMZM2G172342	50.9901987989	116.5584343421
GRMZM2G177098	25.1360134924	43.4180043099
AC213621.5_FG005	14.28939795	29.727417727
GRMZM2G009936	47.9768387131	96.4081872128
GRMZM2G125527	35.7851934821	61.4703593703
GRMZM2G160351	11.4019030275	28.6478956282
GRMZM2G168674	72.0096810684	109.5122126592
GRMZM2G088880	13.0060668758	29.8397379451
GRMZM2G303374	107.9602268509	195.6992600238
AC190609.3_FG002	26.653799285	61.7074798258
GRMZM2G100467	57.9658435865	90.7048161126
GRMZM2G027441	27.3756730157	53.5393039667
GRMZM2G163081	23.9699097737	56.0477888379
GRMZM2G003384	26.3329665183	43.2807240458
GRMZM2G107336	18.8797744936	38.5258348124
AC233859.1_FG003	10.598058284	31.8815590497
GRMZM2G140799	43.7566538263	68.0410921299
GRMZM2G178968	29.4672558762	57.545391746
GRMZM2G067456	30.1336008584	52.1914613494
GRMZM2G077851	46.5701104175	78.6990328238
GRMZM2G066460	40.498967247	61.8135600343
GRMZM2G075630	66.7233442102	103.1611283012
GRMZM2G102891	12.2064528973	27.5446614883
GRMZM2G105712	20.0298365714	40.1994060623
GRMZM2G119809	18.8575629942	35.9187577473
GRMZM2G077208	63.9691182841	109.4747725865
GRMZM2G125784	1.5177857926	10.1462597028
GRMZM2G153476	530.0280743688	981.4877619278
GRMZM2G361569	122.3113233857	190.7881922227
GRMZM2G047513	124.9767033142	190.0458090454
GRMZM2G163988	399.3627592873	581.1448085113
GRMZM2G448151	12.8610751387	29.0595581458
GRMZM2G025855	175.8410369498	306.9711561
AC234157.1_FG002	33.8725365914	53.3146635305
GRMZM2G005973	214.6741417415	387.6170727044
GRMZM2G030203	105.0974113475	142.1225159843
GRMZM2G176820	40.498967247	74.7303851172
GRMZM2G360021	420.1305112303	812.898858549
GRMZM2G043212	132.0843831236	207.305682562
GRMZM2G164965	124.3103583321	236.9207800708
GRMZM2G108643	297.4860153535	432.5826000219
GRMZM2G142097	122.2372850544	234.587015514
GRMZM2G171444	253.0259973794	430.6357162413
GRMZM2G100336	18.4997698186	33.6856357001
GRMZM2G427404	61.6278323405	293.833286026
GRMZM2G018403	159.7006807161	255.0417752596
GRMZM2G015024	31.8245247039	50.5558650336
GRMZM2G145496	378.0545275256	937.9611816542
GRMZM2G038833	207.0481936127	423.2974619913
GRMZM2G042061	31.0827311305	57.0352261868
GRMZM2G028216	108.4414760047	178.9011474289
GRMZM2G158059	43.6332566049	67.5044510853
GRMZM2G109165	481.3972304202	642.9958086183
GRMZM2G130358	451.3376678932	783.171440822
GRMZM2G042492	262.1327121351	500.3865716888
GRMZM2G119471	335.9859476541	529.1031074528
GRMZM2G086788	30.281677521	68.5902131937
GRMZM2G170870	134.9718780461	291.3586457824
GRMZM2G157007	243.3269759729	404.1281447669
GRMZM2G171159	7.4778714661	20.9664407142
GRMZM2G076263	117.7086070956	186.7510826475
GRMZM2G145962	291.3284941051	585.0011359998
GRMZM2G033653	20.4345794519	39.087435903
GRMZM2G023748	18.3985253398	42.0077615739
GRMZM2G069141	404.8169163879	1193.4896778589
GRMZM2G136559	136.4341350902	232.8772522188
GRMZM2G175755	135.8788476051	232.7649320007
GRMZM2G002756	278.7543175226	431.2347574045
GRMZM2G459391	226.5572939227	356.803892869
GRMZM2G327686	157.8990813447	508.5235475148
GRMZM2G033493	120.6084417648	162.0406346629
GRMZM2G017077	104.0432465521	141.0157161493
GRMZM2G024865	16.4735287248	45.3024879718
GRMZM2G127230	11.9942096783	35.4931889234
GRMZM2G168817	84.4407169016	127.4160554262
GRMZM2G352084	36.5749356856	67.9911720304
GRMZM2G105531	20.8541299986	43.7799250177
GRMZM2G009845	26.2539922958	53.0775430675
GRMZM2G066650	13.3268996425	37.496232813
GRMZM2G088088	79.388834784	136.1321043517
GRMZM2G134182	139.3401395956	197.3840632954
GRMZM2G101571	40.8691589037	60.9524383621
GRMZM2G007188	27.2090867701	48.6346544425
GRMZM2G058407	15.1778579262	32.12358238
GRMZM2G060296	190.685722385	245.7441571798
GRMZM2G079257	76.7407304415	106.4046866247
GRMZM2G130987	45.3854971159	71.9223796644
GRMZM2G171060	32.3917699644	59.1178747996
GRMZM2G067546	16.3994903934	59.1178747996
GRMZM2G081626	16.8067012158	70.8366175559
GRMZM2G093032	108.3921170925	233.6260536729
GRMZM2G005339	7.0879362541	20.3299594783
GRMZM2G173542	13.8639713511	33.134464343
GRMZM2G002807	19.8792919668	61.9258802524
GRMZM2G007263	3915.183980811	10019.5849607944
GRMZM2G089136	5102.4009639337	6749.1347059846
GRMZM2G463280	29.3191792135	85.7003264194
GRMZM2G158131	829.6377561312	1193.1766069662
GRMZM2G458118	32.6549586039	53.2649217207
GRMZM2G017045	546.7360578342	818.9641503271
GRMZM2G174440	258.7269488931	1067.6785532997
GRMZM2G038365	894.5681385038	1165.0601824027
GRMZM2G060898	31.2910667693	54.1713280519
GRMZM2G427557	117.9086868755	264.5829321016
GRMZM2G463640	24.5140915091	52.5539169111
GRMZM2G136680	16.2884328964	39.6115969208
GRMZM2G043162	118.7204643154	395.5418880685
GRMZM2G122337	3637.8857507184	10318.7960403213
GRMZM2G162195	8.0701781169	26.2829310382
GRMZM2G481261	272.3651033114	815.3805116177
GRMZM2G059083	407.8919750586	1710.9139783833
GRMZM2G059191	336.6609304662	1341.8147656383
GRMZM2G168143	438.7721290666	612.2899569664
GRMZM2G019807	94.8801216216	358.8630968677
GRMZM2G143469	147.2992602155	512.1427545179
AC212873.3_FG002	398.6223759739	610.3480652204
GRMZM2G377855	3300.5177539657	5047.4459615156
GRMZM2G033885	2792.5777817576	6312.1716174563
GRMZM2G057281	1016.9925761714	2244.8557988994
GRMZM2G092427	773.3970054208	2722.3662787481
GRMZM2G104549	309.8036432688	456.9730542197
GRMZM2G149428	2675.5194779809	5766.9842547699
GRMZM2G155216	1185.1688829741	2526.893946749
GRMZM2G351977	783.7381627558	1809.5826841169
GRMZM2G402936	2447.7136978881	5034.340895984
GRMZM2G429955	118.919251386	152.9833759343
AC190623.3_FG001	528.8558008138	1961.3356486712
GRMZM2G000256	23.5812085341	40.472718593
GRMZM2G005433	276.7581912461	897.9742030764
GRMZM2G015355	16.4488492835	48.805630772
GRMZM2G016677	1269.0910376241	3177.3892100967
GRMZM2G021617	988.1032301924	1751.3093210756
GRMZM2G043500	80.7758194999	173.5534570193
GRMZM2G047954	1386.5158311409	6297.2704685202
GRMZM2G056424	264.0947279158	590.0929858876
