Gene	Maternal.transfer.zone_8DAP	Maternal.transfer.zone_14DAP	Maternal.transfer.zone_20DAP	Basal.endosperm.transfer.layer_8DAP	Basal.endosperm.transfer.layer_14DAP	Basal.endosperm.transfer.layer_20DAP
GRMZM2G136058	634.84154205	302.8300343	264.8864117	407.1963948	165.1505354	149.0029263
GRMZM2G099191	143.83179085	324.72400575	72.78208671	143.25110475	72.26884961	30.781523545
GRMZM2G108849	487.94560695	300.3422785	239.08886565	498.4889072	145.08358255	217.97915105
GRMZM5G848182	23.258170345	310.7788981	0	7.864506185	24.642314365	5.080041601
GRMZM2G165619	276.6640904	258.47454245	340.9060185	63.70272	122.559998	68.017028105
GRMZM2G056501	261.82422535	332.5825961	293.5745382	90.202403275	290.28459795	380.68111115
GRMZM2G113332	214.08834865	333.2323088	120.2633089	21.65264222	31.685818835	8.3322333195
GRMZM2G098346	107.76933267	306.07035795	221.81148795	45.911893175	42.68383701	15.6108761
GRMZM2G150367	276.89758195	413.48093295	512.735562	508.5989543	510.76463095	763.16851975
AC233887.1_FG005	382.1436195	317.24004835	163.4280555	738.03196145	94.7331261	33.772615355
GRMZM2G088469	176.0803938	326.83596755	197.1184589	117.016697195	75.46222838	15.34688579
GRMZM2G108076	61.467931615	296.6018567	92.39014804	20.11827823	71.44566739	25.546491435
GRMZM2G385999	374.01310335	379.6309201	615.7539538	370.39935945	348.44004775	304.00272285
GRMZM2G419891	247.66706975	309.53295585	187.56450015	427.2307415	201.7180737	380.1740717
GRMZM2G138527	381.07591585	280.49599845	357.2621446	257.7857751	299.80358895	355.2327349
GRMZM5G843748	930.923069	292.9687237	575.59143145	1226.8307	84.52247218	39.31381877
GRMZM2G467756	133.513213255	369.9856815	282.202644	59.86024409	91.788945955	27.988598225
AC215260.3_FG001	338.691491	243.1035428	131.875952825	29.12980648	49.78137102	40.716209415
GRMZM2G366392	32.718338365	301.2157458	48.276453135	71.294247755	152.18307595	279.8287349
GRMZM2G029087	376.8942888	283.25160155	211.8726713	421.26814855	221.68356865	437.85905655
GRMZM2G073770	216.1346169	379.18757605	156.69395275	65.686495775	95.247755825	33.02312835
GRMZM2G144653	308.3528667	317.57853555	271.6047301	173.39445125	220.34791385	352.89202985
GRMZM2G386817	234.960494	252.2131193	395.7703059	97.69891319	245.37534015	486.0568968
GRMZM2G152599	164.12168885	407.9649903	377.62352655	81.67444278	217.5605286	126.83849235
AC234165.1_FG002	17.524085555	275.1849682	62.365462095	0	21.050377365	0.896155555
GRMZM2G345081	61.63493654	311.1806921	91.667185405	15.623561943	31.58800564	12.167553912
GRMZM2G139250	369.7522525	300.0507169	200.27022325	164.64961175	36.41860598	14.27702979
GRMZM2G162768	114.520006255	279.0063818	151.96164955	35.47702784	35.134643	13.369872595
GRMZM2G031308	312.0518405	295.0920513	423.74120065	203.0267292	100.61717872	152.4806143
GRMZM2G060106	366.412339	273.4325441	656.01184175	253.6019166	297.6629456	283.2070837
GRMZM2G122666	208.07354735	335.0264385	282.08417485	88.678869445	88.065683295	110.802013005
GRMZM2G132623	527.3453587	394.4149685	662.5894666	258.97109115	218.8361609	176.4269438
GRMZM2G008353	93.96107502	294.20113545	66.37744432	2.544566525	20.9005167	3.543258996
GRMZM2G099454	1182.601385	317.4392389	13.47180834	22.51410422	8.59843298	3.6081633395
GRMZM2G031545	298.36780305	296.05334365	428.61878795	230.59546655	280.0385307	237.8289942
GRMZM2G077127	26.822429475	330.44902655	16.204771005	9.2582295295	43.97201469	8.3930954785
GRMZM2G419694	197.81881715	247.6281792	246.9953047	56.636200345	128.30296973	211.19554725
GRMZM5G886688	471.599661	306.6315312	358.46033135	196.66416815	463.78164625	305.0871078
GRMZM2G173317	365.6344848	261.6078424	224.88165615	239.92139175	87.154367425	91.0935664
GRMZM5G836429	234.12639323	228.49989455	848.7487027	14.25220948	212.40733845	94.361714565
GRMZM2G053338	140.46484245	337.2461574	381.75590595	240.02108705	168.15033275	76.22224318
GRMZM2G107931	100.400905525	318.8783906	453.19442375	4155.146061	3780.340756	2970.6564985
GRMZM2G106960	157.20127745	277.5911994	174.79076055	82.25883893	156.63625515	136.62546145
GRMZM2G121137	103.981710705	293.98686415	63.346552225	2815.6745505	1896.901053	569.6816494
GRMZM2G023833	178.33324305	247.6461208	367.8449617	105.1572114	157.27398715	236.5796635
GRMZM2G131321	263.6231066	310.3477018	418.8060366	262.79417675	263.0106438	259.34682515
GRMZM2G412441	178.8879937	377.20003475	310.37697855	172.76856225	243.59436215	206.4372384
GRMZM2G043127	591.26883275	338.37525785	416.746081	502.3273365	761.5809482	646.7895131
GRMZM2G060296	204.45071385	259.2124832	290.21443535	245.33683545	277.85324825	419.96966965
GRMZM2G088524	130.3985507	362.4639758	143.83360215	30.791982275	49.225941605	9.5366589245
GRMZM2G044152	1.5576761105	290.9015402	27.144378565	0	61.877370935	32.23117315
GRMZM2G010669	230.1968294	416.5066353	248.0959208	109.2995951	54.334420295	27.894951655
GRMZM2G051750	377.4137516	336.4875687	614.70903065	141.6235574	181.49145305	204.20510425
GRMZM2G007256	427.70374265	328.362621	642.2946002	297.6425249	681.9931762	1145.958342
GRMZM2G062554	76.424730055	293.2204917	164.9338704	33.92776782	125.72236195	173.0635085
GRMZM2G163998	975.6406014	331.52305545	869.342136	676.95598235	228.18881235	358.09875195
GRMZM2G478798	64.01700384	261.2835316	78.986833185	26.338303685	47.94965305	39.898710385
GRMZM2G420733	379.7628742	290.68863135	131.5594767	66.841171415	91.650119605	33.7614754
GRMZM2G077463	334.6815856	253.6638509	196.4461551	594.4052262	403.24946315	460.0512659
GRMZM2G448607	348.18652045	362.00672905	309.59626345	299.6146064	149.3425744	102.613779595
GRMZM2G014705	13.7274334205	290.1563392	187.2361937	301.93429195	2683.6905335	1676.045219
GRMZM2G332522	252.95955825	293.29571115	359.4637273	164.90340265	63.895610525	43.65182347
GRMZM2G079908	294.8967128	276.98468515	413.9425216	126.77357895	197.5614274	157.4119033
GRMZM2G380088	131.8771356	307.90011715	156.39951065	151.8478729	107.0910906	44.376892915
GRMZM2G144101	309.95985345	292.8828193	464.08953675	177.34880285	168.59582695	143.1692274
GRMZM2G094360	560.62005915	385.4267469	396.99661555	216.8344316	92.677512935	28.734492025
GRMZM5G836222	131.234310275	266.8301262	206.2620757	121.4771232	806.319953	813.8820263
GRMZM2G116646	112.62800935	296.1988466	284.7637189	15.741295605	24.86437835	11.8826228265
GRMZM2G149105	267.10899795	296.08706165	509.08281515	121.96635615	419.55906195	318.81325565
GRMZM2G146331	464.2651657	308.1143009	569.6248949	84.47865896	151.9487021	132.56127495
GRMZM5G872068	134.2244041	346.64765365	61.76275055	11.18168437	74.26045699	30.96563933
GRMZM2G460078	436.8007175	281.12980455	168.3464439	601.2715578	59.05089836	29.464853105
GRMZM2G479885	239.22464665	256.3324073	494.0263562	108.85733375	68.915155565	96.620234985
GRMZM2G020840	234.09626535	231.98972135	258.74210225	93.3258069	62.884784165	35.210183145
GRMZM2G319747	472.5591207	320.3038707	419.1982273	328.23132395	269.11648055	288.0956314
GRMZM2G126900	138.86741615	213.6247924	18.43447955	119.98545966	45.528865405	6.943712474
GRMZM2G173272	341.95635915	285.7933992	224.2582276	141.6792082	172.6164777	180.4075098
GRMZM2G152041	2241.97812	358.1158761	351.5672559	1112.970191	377.6584299	543.73347315
GRMZM2G096753	60.53559757	338.32753915	162.05183885	1.7711920215	49.30823547	18.21178014
GRMZM2G130987	237.02304685	246.867992	191.32103145	169.4080366	83.74326602	118.982533545
GRMZM5G812356	204.70426795	246.22009215	243.11203735	69.37289359	111.38234995	62.053241055
GRMZM2G031261	218.012075	337.4005933	263.5463553	10.1795958465	34.096565995	3.8893776435
GRMZM2G402493	115.764779	267.3735484	360.876956	21.724307795	110.36387194	85.748446765
GRMZM2G118637	216.3220241	276.56534475	210.4336645	178.92810875	399.34150215	481.7790221
GRMZM2G003179	281.92853175	313.80094145	591.60472845	89.67271729	115.16225399	149.8753125
GRMZM2G158407	212.9235357	238.5473209	157.004651	7419.972172	1633.3011795	605.533537
GRMZM2G128056	212.27045825	264.2103306	176.5085416	128.4981497	155.0032829	148.25231735
GRMZM2G152466	331.2300783	293.40212215	309.12982655	425.52752995	518.60181975	1289.453256
GRMZM5G832740	84.80250799	257.9047159	168.51609225	33.69651744	66.133606565	36.018113595
GRMZM2G113470	149.7774653	236.72927535	313.7220821	302.51167615	193.57282265	194.84180355
GRMZM2G344376	22.0495774985	281.6651418	6.7553441895	11.56569006	22.751367515	0
GRMZM2G366270	154.85144307	277.09595015	403.98579875	23.787580705	184.1497916	145.05756415
GRMZM2G077991	750.0500978	259.8454258	511.47168045	467.246284	490.95923425	475.49433545
GRMZM2G393349	101.9531249	297.28625315	131.60906985	37.10747417	91.9986039	34.97500928
GRMZM2G053083	153.37257036	260.41897675	177.60497055	82.619263115	128.52751875	102.389301775
GRMZM2G124026	74.03597161	232.36387035	516.18734205	64.7243787	290.61124685	689.20894205
GRMZM2G055717	191.48264665	266.7197178	382.3199342	78.209707825	405.4536563	392.45656465
GRMZM2G077208	310.2774752	229.32016625	534.05219445	398.6356	238.1278304	259.633051
GRMZM2G165506	485.43780175	241.9527886	126.17564375	203.64376705	310.61299	472.9747252
GRMZM2G014975	283.62967845	286.75567655	205.56129445	209.6395687	167.4089748	290.3913442
GRMZM2G051879	158.1240879	229.12622525	304.60223285	185.52361665	123.55680103	136.32354685
GRMZM2G455828	330.1650687	251.60288235	565.53785315	118.972955565	181.36263945	127.20358297
GRMZM2G052100	208.64040775	225.09414935	121.030434215	44.98825013	33.05907509	19.46346416
GRMZM2G305280	286.26059255	268.24157855	217.55407135	330.62351215	343.31062675	189.53139275
GRMZM2G142363	108.844708485	242.53271805	225.05814005	160.58017835	180.77006095	215.8105537
AC233910.1_FG008	164.050279	269.23630005	288.135621	48.049505215	112.04053688	129.9016881
GRMZM2G119067	432.6570478	302.56057645	396.3192561	122.42056365	32.103638865	11.0983152595
GRMZM2G004847	197.1859436	227.16423535	179.72763435	62.541563805	117.6793843	69.107157925
GRMZM5G846152	167.9292709	259.7435883	183.4118805	104.995865485	82.15418613	22.03875897
GRMZM2G018901	174.4325421	260.7274562	257.13101495	111.34867545	140.60105055	191.6656716
GRMZM2G419844	161.5981787	264.03569085	197.2204412	192.6823283	359.13714065	426.22706495
GRMZM2G091648	137.0763624	303.77287045	39.44719388	24.86117912	77.48630466	6.775216557
GRMZM2G163883	57.379987935	241.6635672	80.94463218	26.91235137	74.377759555	61.09569632
GRMZM5G873455	221.31183335	165.54529466	218.01549195	307.2529833	217.7467352	275.2050681
GRMZM2G025812	149.53799195	313.0543583	294.74435105	164.6566527	213.0657268	182.84097835
GRMZM5G842058	309.61503315	272.9063778	224.5768912	15.4497348685	88.692498295	42.76219725
GRMZM2G132568	1171.9696275	231.18642735	157.59952915	1130.1989675	103.968216045	115.88177075
GRMZM2G126541	319.7970937	252.28360965	190.8945365	115.764153645	26.05815077	12.830642015
GRMZM2G032315	195.07642	243.80230285	290.35778275	352.13864065	358.51412155	304.5244518
GRMZM2G076798	409.27572485	188.69734385	415.8776825	57.74399905	105.77017379	56.55425847
GRMZM5G816042	288.5576437	288.1597246	593.96096785	123.862745565	395.95603035	243.7663603
GRMZM5G812796	86.59422499	156.554064015	528.4578	2477.149226	1377.259194	4975.526861
GRMZM2G157758	281.8672086	270.42532635	560.48674955	114.08657675	395.6563978	439.18623825
GRMZM2G027695	124.776308235	257.58774655	228.0809967	41.90949909	57.30426877	31.44263695
GRMZM2G010762	38.39249861	247.36704185	1363.904069	830.66243405	1903.761104	5035.3271585
GRMZM2G318475	155.50297205	218.5500442	260.63065235	96.00439571	115.9155795	109.0069766
GRMZM2G107562	344.46808055	256.98387205	127.7479195	271.913738	115.6609149	52.31980495
GRMZM2G373928	111.25084765	248.18346025	303.9344954	19.96223081	39.35295488	18.14771573
GRMZM2G103937	323.75731695	251.03191485	264.71478285	227.09843715	29.99862531	24.08459579
GRMZM2G401139	267.01690365	265.8090346	446.50748635	255.3166108	569.2659111	624.1901995
GRMZM2G397661	173.30379025	207.6304559	216.84571675	74.641183945	24.745400675	28.38014419
GRMZM2G005633	36.61962431	295.78168705	264.4487646	7.8907331815	104.7459212	156.5660165
GRMZM2G119219	97.368383415	247.71822235	260.36096725	50.509015705	46.67551409	56.324102145
GRMZM2G416388	324.68900125	289.072801	147.39237295	119.91084378	68.0469867	23.09810513
GRMZM5G822137	50.68020021	229.35268605	375.00102615	18.926722045	71.508530685	58.08472901
GRMZM2G440259	44.982277995	233.5062691	68.613202635	15.946593481	106.777511575	45.98133192
GRMZM2G006985	78.21899425	236.1823465	365.75421095	1123.9839415	4079.778497	1520.8135505
GRMZM2G407347	92.764867455	195.7162424	127.80580185	48.29296974	75.888359815	55.4461436
GRMZM2G395844	280.2077444	288.5915349	685.33748315	131.7786759	296.02893885	544.6613619
AC212068.4_FG005	372.4663246	200.7384259	133.29298525	125.08313785	10.604235937	9.543981912
GRMZM2G056772	217.2529232	273.1518743	130.5985821	165.79894195	63.141670225	17.02898461
GRMZM2G058522	183.68489175	246.6627452	213.6113	86.32765082	174.352344	139.2978595
GRMZM2G093503	300.66587315	227.46434585	452.6077395	153.01379125	254.0376015	231.4652671
GRMZM2G015314	24.276890725	206.10942975	96.97907247	0	21.375669715	3.38118541
GRMZM2G013704	472.6640601	313.67778975	328.9694643	347.82061625	241.11902595	245.30194255
GRMZM2G355316	67.992079065	266.32993635	271.45882305	472.5936935	543.6543883	264.18255405
GRMZM2G069713	4.2446467115	226.67214805	136.68175875	1.324015327	50.599722895	24.035270525
GRMZM2G509537	247.1921273	250.2605204	297.22957995	42.379861925	35.335064625	11.772890485
GRMZM2G169184	119.85083385	237.42562855	271.9782876	80.95111721	126.01847035	116.22291845
GRMZM5G854473	226.5329733	250.50338255	188.75729125	46.779870905	161.52405435	117.5596867
GRMZM2G045638	6.4992570055	259.250305	191.19109025	79.18531045	485.4318128	420.81568465
GRMZM2G132121	281.02245035	221.1664529	324.4337055	181.21752005	228.3595868	207.69071625
GRMZM2G055936	183.51667	236.9638849	143.94620675	64.586399495	70.99641275	26.09140862
GRMZM2G081949	101.982835385	269.9205515	410.6142662	39.856437695	110.7472284	51.73131277
GRMZM2G700896	0	167.49392396	79.02382225	949.8410725	1351.8002205	375.173006
GRMZM2G137839	202.2882238	210.19362785	318.6020435	147.14594095	220.3230103	133.704181
GRMZM2G108277	261.5881173	232.95774795	345.75652365	115.54851535	134.46504155	165.77399325
GRMZM2G140799	283.7402476	210.01674485	409.24487905	143.46334575	173.9161471	178.90967655
GRMZM2G116273	605.42830615	242.78820735	576.47095685	171.1586399	295.1790526	464.79228735
GRMZM2G174807	292.5042925	307.96361805	1296.4299445	46.39255779	27.72101789	38.361525785
GRMZM2G357688	310.0046163	260.4324535	388.51862955	94.755459855	78.78654364	50.715660775
GRMZM2G008773	39.515587715	313.5367696	430.2738615	4.7301051705	62.944826015	29.884939505
GRMZM2G059706	482.6605819	237.09787825	208.4188514	55.960881405	11.62649917	18.682727685
GRMZM2G012891	31.92521614	231.8973501	77.997642445	33.24246938	152.359353	71.81383808
GRMZM2G093347	232.71363425	278.80827125	347.22026505	124.40673225	192.2762385	90.69179102
GRMZM2G067546	141.5653483	236.7417802	111.93253356	93.690131335	33.65900867	19.75250009
GRMZM2G376727	287.45113225	221.2041754	276.2656999	401.5924848	217.8337348	198.7613963
GRMZM2G128078	66.486476715	227.01325255	110.97828153	39.322935945	65.7074824	60.533132035
GRMZM2G007939	78.65562273	233.7317829	98.37956735	28.92585877	80.77607113	13.790198145
GRMZM5G899031	296.79847145	312.45277485	799.6984537	291.8208855	187.75550355	92.055096895
GRMZM2G073628	420.6539123	279.54555575	417.5387323	233.70362015	271.3339244	227.68341045
GRMZM2G038284	130.39214025	199.32028005	151.98730715	76.965400685	125.36162155	118.04107415
GRMZM2G047699	18.68223241	270.2661341	523.7168938	814.06912435	1607.7329975	2129.5257975
GRMZM2G096690	585.38911865	211.5042685	576.5235503	247.38496945	386.16520275	349.5450607
GRMZM2G108348	480.46010995	245.14931175	521.4504926	311.2953269	170.6515934	208.69163465
GRMZM2G165208	303.4134397	307.7584897	262.5240043	137.05468505	265.5387981	200.27987215
GRMZM2G366681	63.197480315	237.41622635	184.4928204	8.2554631985	22.461732255	8.129102601
GRMZM2G389768	195.97484015	241.0039583	275.7403683	213.355992	259.2678869	213.8857512
GRMZM2G028521	85.89466378	257.3283912	121.34653615	41.03954779	62.996242035	18.47122627
GRMZM5G819302	61.60010414	215.9227859	306.25455825	7.530237688	163.2826835	408.6840691
GRMZM2G000923	193.25631395	231.81301195	217.23960385	118.99575565	286.03001555	198.63104205
GRMZM2G015869	211.28031725	292.9519243	217.87148135	74.351373805	51.581588565	24.42030012
GRMZM2G006585	7.854845266	184.5840624	0	604.3722231	186.6884618	13.471096055
GRMZM2G303374	151.1820352	226.3467842	121.76900155	81.84081136	77.1225702	51.86990364
GRMZM2G160739	0	224.43387775	47.0571856	1.992141939	56.678568845	49.372278665
GRMZM2G084521	276.54947665	212.6759103	192.3472887	276.9471368	179.79439975	190.5190309
GRMZM5G834335	149.88140655	188.6059873	325.38793935	83.79742565	91.27665982	218.75047865
GRMZM2G014653	73.824745425	240.35934415	100.5605678	58.63076199	178.9318252	124.79400535
GRMZM2G028379	377.94123915	197.6108753	272.24517505	225.51686745	242.31702805	259.2181655
GRMZM2G099522	226.8773961	239.97620865	339.5232375	74.568709905	52.17366391	27.060788285
GRMZM2G091054	21.96403237	237.4102084	53.801149295	633.84542265	1478.384705	444.9546241
GRMZM2G099745	272.6261348	357.72431985	348.9202883	109.57461168	166.64228445	213.8538625
GRMZM2G394827	410.0518206	253.62597345	293.356905	272.55362265	176.22320135	112.49175675
GRMZM5G808756	76.148119795	294.81274465	794.2236055	9.14618867	46.485920855	167.1393652
GRMZM2G006953	186.780174	212.73872735	408.38532675	364.24394905	351.72241285	488.68400795
GRMZM2G321778	108.8014336	205.26700905	121.55725368	12.32052356	24.69254983	7.092779854
GRMZM2G134613	262.25361015	208.39936765	207.27327585	91.130534925	145.6821876	220.3389062
GRMZM2G004696	304.93115625	208.34288165	75.419244955	87.869490045	137.06900235	71.08382013
GRMZM2G007835	113.8928953	217.14164925	144.36790105	61.147233125	234.5811125	317.2463099
GRMZM2G440968	146.6447022	247.7217863	361.52990205	33.6844385	37.200112495	32.36747718
GRMZM2G014797	270.4482381	358.0783328	321.6713859	106.212359435	84.479854255	24.703943555
GRMZM2G421234	188.7859076	204.121857	292.7329126	73.54174341	227.7571799	201.9361364
GRMZM5G882228	233.2449732	216.2106117	189.72538125	129.4018475	152.61976595	170.3986878
GRMZM2G112366	114.4505902	209.23208765	239.73722745	193.2428349	263.71839575	268.19925485
AC210517.3_FG003	56.70302294	244.0920783	139.5582408	25.553272325	29.716968985	23.24820317
GRMZM2G129083	153.9569006	216.460917	223.2253888	64.345417865	94.633760505	24.328017435
GRMZM2G039538	11545.77744	225.96512545	35.63646399	17283.48485	87.846313015	13.782320985
GRMZM2G161641	277.8938285	234.6843617	69.607907335	356.6561801	52.96916538	26.40570985
GRMZM2G083551	196.1257287	228.9061972	145.13077195	135.4627869	101.401667685	103.825984155
GRMZM2G181192	187.42380975	176.6697967	222.99281905	179.172207	360.38198065	427.9097177
GRMZM2G035134	90.596154695	208.0446094	207.01954325	98.240232325	45.221895575	34.66542631
GRMZM2G318794	337.1967087	350.28557545	691.20381385	274.72345165	539.4150496	465.79950785
GRMZM2G151807	59.438725095	262.87339725	435.39275255	17.85124365	81.532792525	241.63947985
