test_id	Wild-type plant  post-meiotic anther	hda108 mutant plant post-meiotic anther	Wild-type plant mitotic anther	hda108 mutant plant mitotic anther
AC177893.3_FG003	0.0	0.0	0.0	0.0
AC177893.3_FG006	0.0	0.0	0.0	0.0
AC177897.2_FG002	3.479424597884697	2.7435408187076566	3.402644419817025	3.04680359280316
AC177897.2_FG022	1.7299007589478752	2.0092755015748747	1.3318083852800924	0.47851213963434713
AC177897.2_FG029	0.0	0.0	0.0	0.0
AC177899.2_FG009	0.6807096242598933	0.5066537308349812	0.7200735398212428	0.7386718700731497
AC177899.2_FG012	0.44473914679200494	0.6017364455440287	0.0	0.5098549222732238
AC177900.4_FG001	0.0	0.0	0.0	0.0
AC177905.2_FG001	0.0	0.0	0.0	0.0
AC177905.2_FG003	1.6983918579648065	1.897364356469947	0.0	1.3168466406830288
AC177908.3_FG002	2.9449558712738932	3.3061776473647555	2.273927603267283	3.008196427531962
AC177908.3_FG003	0.0	0.0	0.0	0.0
AC177908.3_FG006	0.0	0.0	0.0	0.0
AC177911.4_FG005	0.0	0.0	0.0	0.0
AC177920.3_FG008	0.0	0.0	0.0	0.0
AC177922.2_FG002	0.0	0.0	0.0	0.0
AC177924.2_FG001	0.0	0.0	0.0	0.0662486274421032
AC177924.2_FG003	0.0	0.0	0.0	0.5414890679690307
AC177926.2_FG003	0.0	0.7102283033148719	0.0	0.252081349120096
AC177930.2_FG001	0.0	0.0	0.0	0.0
AC177930.2_FG002	0.0	0.0	0.0	0.261795560843298
AC177936.6_FG008	4.749711241707691	4.7419630803254424	4.367084455317218	4.848622940429338
AC177941.3_FG001	0.1935030459882678	0.0739562034617822	0.1884097871168279	0.08430991034130317
AC177941.3_FG006	0.5840908496513287	0.0	0.0	0.10282472866873173
AC177946.2_FG004	7.5112545415536065	6.4585165286714945	6.457395654820902	4.801008583165861
AC177947.2_FG003	0.6709889475654542	0.9952413658319408	0.15260139926795996	1.2526578641941173
AC182105.3_FG006	0.0	0.0	0.0	0.0
AC182413.4_FG002	0.0	0.0	0.0	0.0
AC182439.4_FG004	0.0	0.0	0.0	0.0
AC182482.3_FG003	6.072339511869435	5.385027164113469	5.764614204248583	4.061897137011889
AC182615.4_FG001	0.17720726929228814	0.0	0.0	0.13264606405075458
AC182617.3_FG001	3.6780493628265116	3.6246390259795276	3.770755059774319	3.2545093895413024
AC182627.2_FG003	0.4503555956263598	0.18892245415848063	1.482156449465477	0.1814562619401451
